id,first_name,last_name,team_id
5985488,Riley,Ballou-Lyngstad,KS_college_m_Tabor
5985545,Zachary,Benoit,ME_college_m_U_of_New_England
5985547,Ian Miller,Miller,ME_college_m_U_of_New_England
5985548,Alec,Walker,ME_college_m_U_of_New_England
5985879,Nicholas,Monkemeyer,NE_college_m_Creighton
5985880,Chase,Howard,NE_college_m_Creighton
5985882,Maxwell,Wehrle,NE_college_m_Creighton
5985906,Rylan,Larsen,OR_college_m_George_Fox
5986299,Kevin,Jeter,VT_college_m_St_Michaels
5986340,Mark,Freyhof,NE_college_m_Nebraska
5986341,Karson,LeComte,NE_college_m_Nebraska
5986358,Matthew,Anciaux,AZ_college_m_Grand_Canyon
5986392,Eric,Butler,AL_college_m_Spring_Hill
5986398,David,Toups,AL_college_m_Spring_Hill
5986572,Michael,Tres,VA_college_m_Virginia_Wesleyan
5986574,Trevor,Cerone,VA_college_m_Virginia_Wesleyan
5986575,Louis,Wolverton,VA_college_m_Virginia_Wesleyan
5986755,Mihai,Sanchez,PA_college_m_Penn_State_Berks
5986757,William,Graybill,PA_college_m_Penn_State_Berks
5986758,Jacob,Conrad,PA_college_m_Penn_State_Berks
5987117,Florian,Lussy,TX_college_m_North_Texas
5987122,Kurt,Hake,CA_college_m_Azusa_Pacific
5987435,Josh,Campbell,CO_college_m_Northern_Colorado
5987437,Stephen,Haas,CO_college_m_Northern_Colorado
5987439,Isaiah,Remington,CO_college_m_Northern_Colorado
5987440,Jeremy,Romero,CO_college_m_Northern_Colorado
5987644,Joe,Capuchino,KS_college_m_Central_Christian
5987840,Eli,Fournier,WA_college_m_Whitman
5987963,Dustin,Nading,OR_college_m_Western_Oregon
5988112,Josh,Espinoza,6667
5988188,Abram,Donovan,MO_college_m_Webster
5988195,Paul,Mueller,MO_college_m_Webster
5988225,Collin,Longenecker,VA_college_m_Eastern_Mennonite
5988242,Jonathan,Lein,SD_college_m_Dakota_State
5988243,Braden,Curnow,SD_college_m_Dakota_State
5988244,Max,Cruse,SD_college_m_Dakota_State
5988245,Alex,Derr,SD_college_m_Dakota_State
5988321,Paul,Zemba,IA_college_m_Cornell_College
5988323,Matt,Stoll,IA_college_m_Cornell_College
5988324,Landon,Remington,IA_college_m_Cornell_College
5988333,Trevor,Campbell,NH_college_m_Plymouth_State
5988334,Noah,Byington,NH_college_m_Plymouth_State
5988335,Hunter,Zabkar,NH_college_m_Plymouth_State
5988382,Rex,Schlicht,SD_college_m_Dakota_Wesleyan
5988393,Brian,DiDonna,NJ_college_m_Centenary_NJ
5988492,Jacob,Blackmon,IA_college_m_Mount_Mercy
5988493,Aaron,Golding,IA_college_m_Mount_Mercy
5988558,Kassahun,Lehman,WI_college_m_Lakeland
5988580,Jack,Bradley,GA_college_m_Georgia
5988582,Michael,Hans,GA_college_m_Georgia
5988584,Nathaniel,Reichard,GA_college_m_Georgia
5988585,Davis,Stockwell,GA_college_m_Georgia
5988702,Steven,Cross,FL_college_m_Florida_State
5988708,Humberto,Freire,FL_college_m_Florida_State
5988760,Keegan,Donahue,KS_college_m_Kansas_State
5988773,Andrew,Abel,TN_college_m_Austin_Peay
5988775,Hezron,Kiptoo,TN_college_m_Austin_Peay
5988777,Nash,Young,TN_college_m_Austin_Peay
5988833,David,Carlson,PA_college_m_Penn_College
5988895,Anthony,Smith,MN_college_m_St_Thomas
5988899,Anthony,Raftis,NC_college_m_Queens_NC
5988921,Jake,Johnson,NY_college_m_Albany
5988923,Charles,Ragone,NY_college_m_Albany
5988932,Benjamin,Petrella,NY_college_m_Army_West_Point
5988934,Roman,Ollar,NY_college_m_Army_West_Point
5988935,Keagan,Smith,NY_college_m_Army_West_Point
5988936,Alexander,Tosi,NY_college_m_Army_West_Point
5988937,Robert,Santoyo,NY_college_m_Army_West_Point
5989021,Andrew,Johnson,WI_college_m_Ripon
5989031,Kevin,Wallin,MA_college_m_Lasell
5989032,Matt,Holden,MA_college_m_Lasell
5989135,Ash,Midyett,TN_college_m_U_of_the_South
5989136,Rob,Ritchie,TN_college_m_U_of_the_South
5989316,Isaac,Pearce,TX_college_m_Houston
5989317,Nicholas,Hamilton,TX_college_m_Houston
5989457,CJ,May,IA_college_m_Northern_Iowa
5989485,Winter,Romeyn,MI_college_m_Michigan_State
5989486,Matthew,Thomas,MI_college_m_Michigan_State
5989490,Cody,Berry,MO_college_m_Missouri_Southern
5989494,Nickson,Kiptoo,MO_college_m_Missouri_Southern
5989495,Josh,Webb,MO_college_m_Missouri_Southern
5989496,Michael,Shanahan,MO_college_m_Missouri_Southern
5989607,Logan,Drake,NY_college_m_Potsdam_St
5989657,Christopher,Edwards,IL_college_m_Southern_Illinois
5989698,Drew,Duram,GA_college_m_Point
5989718,Jakob,Coombes,DC_college_m_George_Washington
5989719,Jack,Conlon,DC_college_m_George_Washington
5989720,Jon,Dooling,DC_college_m_George_Washington
5989721,Evan,Garry,DC_college_m_George_Washington
5989739,Ivan,Frantz,NY_college_m_Rochester
5989740,Collin,Gwilt,NY_college_m_Rochester
5989741,Leo,Orsini,NY_college_m_Rochester
5989743,Ryley,Robinson,NY_college_m_Rochester
5989793,Yonatan,Schreiber,NY_college_m_Yeshiva
5989953,Mako,Watanabe,CO_college_m_Mesa_State
5990035,James,Rossiter,WI_college_m_Maranatha_Baptist
5990064,Jose,DeLaCruz,NJ_college_m_Ramapo
5990066,Chris,Stephenson,NJ_college_m_Ramapo
5990068,Noah,Perkins,FL_college_m_North_Florida
5990079,Sem,Sultanov,FL_college_m_North_Florida
5990080,Rob,Leverone,FL_college_m_North_Florida
5990252,Fredrick,Kanda,KY_college_m_Eastern_Kentucky
5990253,Nickson,Rotich,KY_college_m_Eastern_Kentucky
5990255,Alden,Aaberg,MN_college_m_St_Olaf
5990256,Peter,Aehl,MN_college_m_St_Olaf
5990259,Christopher,Brenk,MN_college_m_St_Olaf
5990260,Jack,Henschel,MN_college_m_St_Olaf
5990261,Zach,Herman,MN_college_m_St_Olaf
5990262,Elliot,Kadrofske,MN_college_m_St_Olaf
5990264,Sean,Lonergan,MN_college_m_St_Olaf
5990265,Matthew,Paal,MN_college_m_St_Olaf
5990266,Chris,Schold,MN_college_m_St_Olaf
5990267,Jackson,Simon,MN_college_m_St_Olaf
5990268,Isaac,Slagel,MN_college_m_St_Olaf
5990269,Owen,Wright,MN_college_m_St_Olaf
5990270,Spencer,Ware Joncas,MN_college_m_St_Olaf
5990393,Matt,Hallgarth,OH_college_m_John_Carroll
5990394,Jack,Kawalec,OH_college_m_John_Carroll
5990397,Patrick,McGuire,OH_college_m_John_Carroll
5990460,Thomas,Riordan,PA_college_m_Dickinson_College
5990474,James,Thurman,MI_college_m_Olivet
5990496,Chase,Wood,SD_college_m_South_Dakota_Tech
5990498,Aidan,Anderson,SD_college_m_South_Dakota_Tech
5990499,Ben,Colvin,SD_college_m_South_Dakota_Tech
5990502,Ryan,Scanlon,OH_college_m_John_Carroll
5990515,Ryan,Cardozo,MA_college_m_Assumption
5990516,Brendan,Carter,MA_college_m_Assumption
5990517,Dermot,Coughlin,MA_college_m_Assumption
5990519,Zachary,Durand,MA_college_m_Assumption
5990522,William,Mardo,MA_college_m_Assumption
5990561,Richard,Harris,NY_college_m_Pace
5990563,Sam,Beattie,SC_college_m_Col_of_Charleston
5990566,Hayden,DiBona,SC_college_m_Col_of_Charleston
5990567,Evan,Peirce,SC_college_m_Col_of_Charleston
5990645,Jonathan,Hunn,MO_college_m_St_Louis_Pharmacy
5990646,Matthew,Ruvinov,MO_college_m_St_Louis_Pharmacy
5990663,Jarrod,Ottman,ME_college_m_Thomas_College
5990665,Ryan,Hablitz,ME_college_m_Thomas_College
5990726,Andrew,Lorant,MI_college_m_Michigan
5990727,Joost,Plaetinck,MI_college_m_Michigan
5990730,Isaac,Harding,MI_college_m_Michigan
5990734,Jacob,Lee,MI_college_m_Grand_Valley_St
5990735,Jacob,Branch,MI_college_m_Michigan
5990739,Philip,Wilson,IL_college_m_Lake_Forest
5990740,Dillon,Rice,IL_college_m_Lake_Forest
5990742,Aiden,Pratt,IL_college_m_Lake_Forest
5990744,Alex,Minor,WV_college_m_Marshall
5990746,Hunter,Deem,WV_college_m_Marshall
5990780,Guillermo,Rivas,CA_college_m_UC-Merced
5990799,Matthew,Royer,PA_college_m_Messiah
5990800,Alex,Scheib,PA_college_m_Messiah
5990807,Isaac,Wilson,OH_college_m_Baldwin_Wallace
5990861,Nathan,Tyler,NY_college_m_SUNY-ESF
5990904,Shane,Gibson,VA_college_m_Bridgewater
5990911,Matthew,Crotteau,OH_college_m_Franciscan-OH
5990917,Jorge,Sanchez,CA_college_m_Cal_St_Fullerton
5990935,Kevin,Murnock,NY_college_m_Buffalo_State
5990939,Dalton,Demers,IA_college_m_Briar_Cliff
5991030,Javan,Winders,IN_college_m_Southern_Indiana
5991031,Nathan,Hall,IN_college_m_Southern_Indiana
5991032,Austin,Nolan,IN_college_m_Southern_Indiana
5991034,Josh,Ratts,IN_college_m_Southern_Indiana
5991037,Jon,Butterbrodt,IN_college_m_Southern_Indiana
5991078,Alexei,Tyburczy,NJ_college_m_Stockton
5991127,Joe,Hunt,NY_college_m_Molloy
5991130,Stephen,Barbaro,NY_college_m_Molloy
5991134,James,Finnegan,NY_college_m_Molloy
5991135,Matthew,Healy,NY_college_m_Molloy
5991496,Fabian,Cardenas,ID_college_m_Idaho
5991646,Jordan,Higgins,CT_college_m_New_Haven
5991756,Jeremiah,Cooley,IL_college_m_Aurora
5991757,Brandon,Estrada,IL_college_m_Aurora
5991763,Chris,Turner,IL_college_m_Aurora
5992032,Trevor,Dominy,SC_college_m_Charleston_Southern
5992037,Jeryck,Wilson,SC_college_m_Charleston_Southern
5992261,Stanley,Chepchieng,IN_college_m_Evansville
5992264,Ruben,Salvador-Benavides,OR_college_m_Corban
5992294,Iddriss,Iddriss,MD_college_m_Stevenson
5992295,Nikita,Kulick,MD_college_m_Stevenson
5992324,Patrick,Watson,MD_college_m_Stevenson
5992379,Vipul,Bhat,MD_college_m_Johns_Hopkins
5992380,Alex,Glavin,MD_college_m_Johns_Hopkins
5992381,Andrew,King,MD_college_m_Johns_Hopkins
5992382,Jacob,Meyer,MD_college_m_Johns_Hopkins
5992383,PJ,Murray,MD_college_m_Johns_Hopkins
5992384,Ted,Oh,MD_college_m_Johns_Hopkins
5992385,Isaac,Mears,MD_college_m_Johns_Hopkins
5992456,Joseph,Celia,MA_college_m_Bridgewater_St
5992461,Josh,Higgins,MA_college_m_Bridgewater_St
5992463,Mike,Hutchinson,MA_college_m_Bridgewater_St
5992468,Trevor,Wysong,MA_college_m_Bridgewater_St
5992828,AJ,Kilpatrick,PA_college_m_Kutztown
5992831,Nate,Burkhart,PA_college_m_Kutztown
5992877,Hunter,Giacomuzzi,ME_college_m_Maine_Maritime
5992879,Keenan,Martin,ME_college_m_Maine_Maritime
5992975,Julien,Magallanes,KY_college_m_Louisville
5993004,Marc,Lugo,NJ_college_m_Bloomfield
5993005,Isaiah,Curbelo,NJ_college_m_Bloomfield
5993008,Zion,Watson,NJ_college_m_Bloomfield
5993009,Giovanni,Aracena,NJ_college_m_Bloomfield
5993023,Harrison,Isaac,NY_college_m_Purchase
5993024,Ryan,Majors,NY_college_m_Purchase
5993052,Bryan,Gutierrez,PA_college_m_Point_Park
5993071,Patrick,Mortensen,NY_college_m_St_Lawrence
5993076,Nicholas,Vielhauer,NY_college_m_St_Lawrence
5993077,Dadley,Ogetii,NY_college_m_St_Lawrence
5993100,Logan,Yotter,NY_college_m_Hilbert
5993177,John,Benner,VT_college_m_Vermont
5993178,Jack,Carmody,VT_college_m_Vermont
5993179,Neville,Caulfield,VT_college_m_Vermont
5993180,Ross,Elkort,VT_college_m_Vermont
5993181,Kasey,Gelfand,VT_college_m_Vermont
5993182,Chris,Gish,VT_college_m_Vermont
5993183,Isaac,Grosner,VT_college_m_Vermont
5993184,Gavin,Schmeck,VT_college_m_Vermont
5993264,Samuel,Lipinski,WV_college_m_Bethany_WV
5993271,Robert,Masters,PA_college_m_Susquehanna
5993272,Brandon,Sorge,PA_college_m_Susquehanna
5993290,Tyler,Hudson,MN_college_m_Concordia_St_Paul
5993299,Cole,Oslin,MN_college_m_Concordia_St_Paul
5993301,Cory,Warner,MN_college_m_Concordia_St_Paul
5993302,Peyton,Holmes,MN_college_m_Concordia_St_Paul
5993322,Benjamin,Allen,MN_college_m_Concordia_St_Paul
5993343,Collin,Kern,IA_college_m_Luther
5993345,Andrew,Millan,IA_college_m_Luther
5993347,Colin,Weber,IA_college_m_Luther
5993361,Dalton,Attanasi,DC_college_m_Gallaudet
5993388,Adrian,Jones,UT_college_m_Utah_Valley
5993396,Kevin,Lynch,UT_college_m_Utah_Valley
5993416,Samuel,Abascal,KY_college_m_Eastern_Kentucky
5993484,Erik,Sanchez,NY_college_m_Staten_Island
5993494,Ross,Smetzer,IL_college_m_Western_Illinois
5993525,Andrew,Maal,TX_college_m_Dallas
5993526,John,James,TX_college_m_Dallas
5993615,Nick,Harriman,ME_college_m_Southern_Maine
5993618,Michael,Aboud,ME_college_m_Southern_Maine
5993670,Armstrong,Noonan,CT_college_m_Yale
5993672,Austin,Stoner,CT_college_m_Yale
5993674,Allen,Siegler,CT_college_m_Yale
5993730,Josh,Derrick,MA_college_m_MIT
5993823,Dan,Maida,NJ_college_m_Monmouth_NJ
5993824,Evan,Pron,NJ_college_m_Monmouth_NJ
5993825,Ryan,Rafferty,NJ_college_m_Monmouth_NJ
5993826,Henry,Sappey,NJ_college_m_Monmouth_NJ
5994028,Evan,Johnson,IN_college_m_Butler
5994151,Kristian,Hansen,NM_college_m_New_Mexico
5994186,Cameron,Daly,RI_college_m_Brown
5994213,Michael,Milner,MN_college_m_Macalester
5994349,Stephen,McEndree,TX_college_m_Hardin_Simmons
5994366,Austen,Mandernach,MI_college_m_Saginaw_Valley
5994380,Chris,Stone,MA_college_m_Amherst
5994381,Spencer,Ferguson-Dryden,MA_college_m_Amherst
5994494,Nathan,Pearson,NE_college_m_Wayne_St_NE
5994523,Christopher,Oswald,GA_college_m_Columbus_St
5994665,Sam,Jacob,ND_college_m_Trinity_Bible_College
5994675,Jacob,Boissonnault,ME_college_m_St_Josephs_ME
5994681,Ben,Plante,ME_college_m_St_Josephs_ME
5994732,Jon,Bishop,TX_college_m_Texas_AM
5994745,Nejc,Ferle,TX_college_m_Lamar
5994791,Nate,Beamer,WA_college_m_Washington
5994793,Nicholas,Laccinole,WA_college_m_Washington
5994795,Gavin,Parpart,WA_college_m_Washington
5994798,Antonio,Cisternino,NY_college_m_Medaille
5994805,David,Hall,OH_college_m_Case_Western
5994890,Alexander,Johnson,VA_college_m_Ferrum_College
5994898,Olek,Yardas,IA_college_m_Grinnell
5994902,Carter,Persyn,AR_college_m_Arkansas
5995010,Abe,Ott,IL_college_m_Principia
5995027,Ben,Fish,UT_college_m_Dixie_State
5995046,Ethan,Peters,PA_college_m_Pitt_Greensburg
5995301,Andrew,Hirsch,WI_college_m_Wis_Whitewater
5995309,Seth,Zimdars,WI_college_m_Wis_Whitewater
5995321,Evan,Bush,NJ_college_m_TCNJ
5995323,Richard,Gruters,NJ_college_m_TCNJ
5995354,Mike,Zurzolo,NJ_college_m_TCNJ
5995401,Cameron,Carroll,MT_college_m_Montana_State
5995402,Gannon,Chamberlain,MT_college_m_Montana_State
5995407,Phillip,Demers,MA_college_m_UMass_Lowell
5995550,Chris,Chipchak,RI_college_m_Roger_Williams
5995752,Dylan,Rusek,50894
5995803,Chase,Smith,SD_college_m_Black_Hills_St
5995853,Thomas,Alden,MA_college_m_Clark
5995919,Bernard,Daoust,NY_college_m_StJohnFisher
5995922,Eddie,Mahana,NY_college_m_StJohnFisher
5995986,Seth,Richardson,NY_college_m_Clarkson
5996075,Tom,Hanlon,MA_college_m_WPI
5996076,Avery,Ingegneri,MA_college_m_WPI
5996078,Jake,Scarponi,MA_college_m_WPI
5996136,Kevin,Seitz,NY_college_m_Geneseo_St
5996138,Justin,Hoelzl,NY_college_m_Geneseo_St
5996139,Stephen,Loce,NY_college_m_Geneseo_St
5996140,Lucas,Sutton,NY_college_m_Geneseo_St
5996141,Sean,McAneny,NY_college_m_Geneseo_St
5996242,Shaquille,Dill,NC_college_m_St_Augustines
5996407,Colin,Theis,OH_college_m_Dayton
5996408,JP,Flavin,NC_college_m_North_Carolina_St
5996448,Joseph,LaPointe,DC_college_m_Catholic
5996463,Colin,Tardiff,ME_college_m_Maine
5996464,Jacob,Terry,ME_college_m_Maine
5996613,Max,McNeill,OK_college_m_Oklahoma_City
5996678,Chandler,Da Cruz,RI_college_m_Salve_Regina
5996680,Brett,Jutras,RI_college_m_Salve_Regina
5996681,Brendan,Kelly,RI_college_m_Salve_Regina
5996682,Riley,Rancourt,RI_college_m_Salve_Regina
5996683,Michael,Martin,PA_college_m_Grove_City
5996702,Tim,Heikkila,ND_college_m_North_Dakota_St
5996712,Alex,Bartholomay,ND_college_m_North_Dakota_St
5996722,Preston,Kizer,IA_college_m_Central_College
5996724,Eli,Miller,IA_college_m_Central_College
5996725,Mason,Muur,IA_college_m_Central_College
5996726,Austin,Pfiffner,IA_college_m_Central_College
5996727,Bryant,Seuferer,IA_college_m_Central_College
5996729,Daniel,Sunvold,IA_college_m_Central_College
5996741,Nicholas,Ray,KS_college_m_Pittsburg_St
5996743,Matthew,Wilson,KS_college_m_Pittsburg_St
5996846,Nicholas,Brown,NH_college_m_New_Hampshire
5996849,Samuel,Lanternier,NH_college_m_New_Hampshire
5996852,Nicolas,Sevilla-Connelly,NH_college_m_New_Hampshire
5996853,Alexander,Saveliev,NH_college_m_New_Hampshire
5996854,Ryan,Spelman,NH_college_m_New_Hampshire
5996886,Nicholas,Sahagian,MA_college_m_Regis_MA
5996936,Joshua,Amador,NY_college_m_John_Jay
5996937,Brandon,Dial,NY_college_m_John_Jay
5997150,Cameron,Dickson,MA_college_m_Northeastern
5997151,Chance,Lamberth,MA_college_m_Northeastern
5997196,Luke,Novak,MA_college_m_Northeastern
5997232,Timothy,Bogomolov,CT_college_m_Trinity_CT
5997340,Logan,Kaliff,NE_college_m_York_NE
5997351,Peter,Bakker,NH_college_m_Colby_Sawyer
5997354,Liam,Fleming,NH_college_m_Colby_Sawyer
5997355,Ben,Jones,NH_college_m_Colby_Sawyer
5997369,Luke,Vanderhoff,PA_college_m_Lock_Haven
5997476,Trevor,Alber,NE_college_m_Hastings
5997477,Ethan,Bergmann,NE_college_m_Hastings
5997480,Andru,Hansen,NE_college_m_Hastings
5997491,Ryan,Parthemer,NE_college_m_Hastings
5997534,Kenny,Connelly,OH_college_m_Denison
5997535,Rhys,Fitschen-Brown,OH_college_m_Denison
5997536,Benjamin,Foster,OH_college_m_Denison
5997539,Clayton,Watters,OH_college_m_Denison
5997555,Kellen,Bulger,OR_college_m_Willamette
5997557,Michael,Montague,OR_college_m_Willamette
5997561,Rigoberto,Baza,CA_college_m_Cal_Lutheran
5997563,Henry,Friederichs,CA_college_m_Cal_Lutheran
5997567,Micheal,Elliot,PA_college_m_PSU-Fayette
5997676,Travis,Keefe,PA_college_m_Mansfield
5997693,Mar'Quise,McGee,NC_college_m_N_Carolina_AT
5997706,Tommy,Froland,MN_college_m_Concordia_Moorhead
5997707,Olsen,Pancoast,MN_college_m_Concordia_Moorhead
5997708,Eric,Wicklund,MN_college_m_Concordia_Moorhead
5997811,Ryan,Berlin,NY_college_m_RPI
5997812,Johnny,Capobianco,NY_college_m_RPI
5997813,Joe,Domanico,NY_college_m_RPI
5997815,Noah,Falasco,NY_college_m_RPI
5997816,Jake,Kloman,NY_college_m_RPI
5997824,Danny,Napora,NY_college_m_RPI
5997828,Joe,Pisacano,NY_college_m_RPI
5997829,Vince,Putrino,NY_college_m_RPI
5998038,Kadeem,Willis,PA_college_m_Penn_State-Harrisburg
5998117,Eddie,Navarrete,TX_college_m_Texas_AM_Intl
5998127,Lorenzo,Juarez,NM_college_m_Eastern_New_Mexico
5998130,Shane,Walsh,NM_college_m_Eastern_New_Mexico
5998261,Adam,Johnston,TN_college_m_Tennessee
5998262,Gashaw,Duhamel,TN_college_m_Tennessee
5998302,Gregory,Gallagher,PA_college_m_Penn_State_Abington
5998312,Chris,Nussbaum,WA_college_m_Pacific_Lutheran
5998365,Aaron,Koech,LA_college_m_Grambling
5998570,Kramer,Morton,UT_college_m_BYU
5998571,Matt,Owens,UT_college_m_BYU
5998642,Christopher,Garcia,OK_college_m_Science__Arts
5998748,Rich,Hernandez,MA_college_m_Elms
5998812,Aaron,Crawford,GA_college_m_Clark_Atlanta
5998813,Justin,Williams,GA_college_m_Clark_Atlanta
5999150,Danny,Aschale,CT_college_m_Conn_College
5999151,Jacob,Brill-Weil,CT_college_m_Conn_College
5999334,Eric,Perez,NY_college_m_Oswego_State
5999382,Brett,Davidson,MA_college_m_Boston_U
5999383,Paul,Luevano,MA_college_m_Boston_U
5999384,Greg,Pelose,MA_college_m_Boston_U
5999465,Brian,Anderson,NY_college_m_Alfred
5999569,Merlin,Padilla Jr.,NY_college_m_CCNY
5999714,Clark,Bookman,OH_college_m_Kent_State
5999731,Blake,Dellabough,NY_college_m_Oneonta
5999732,Matt,Dolan,NY_college_m_Oneonta
5999733,Matt,Palmer,NY_college_m_Oneonta
5999734,Sean,Ryan,NY_college_m_Oneonta
5999735,Aidan,Smith,NY_college_m_Oneonta
5999739,Emmanuel,Birgens,OH_college_m_Central_State
5999862,Frank,Durkin,NJ_college_m_Caldwell
5999948,Cole,Hoff,NC_college_m_Duke
5999951,Tom,Sullivan,NC_college_m_Duke
5999952,Matt,Wisner,OR_college_m_Oregon
6000154,Jon,Texidor,NY_college_m_Farmingdale_St
6000168,Kyle,Tumpak,PA_college_m_California_PA
6000172,Brett,George,PA_college_m_California_PA
6000174,Joe,Uliano,PA_college_m_California_PA
6000176,Caleb,Foster,PA_college_m_California_PA
6000198,Eduardo,Lopez,IL_college_m_Lincoln_College
6000200,Christian,Raymond,IL_college_m_Lincoln_College
6000261,Tyler,Barrett,VA_college_m_Roanoke
6000262,Alec,Carlson,VA_college_m_Roanoke
6000263,Athey,Crump,VA_college_m_Roanoke
6000266,Nathaniel,Willis,VA_college_m_Roanoke
6000404,Luke,Beattie,UT_college_m_Utah_State
6000405,Darren,Harman,UT_college_m_Utah_State
6000413,James,Withers,UT_college_m_Utah_State
6000414,Mark,Crandall,UT_college_m_Utah_State
6000428,Austin,Wicker,MI_college_m_Eastern_Michigan
6000462,Daniel,LaPlante,KS_college_m_Benedictine_KS
6000489,Levante,Williams,TX_college_m_Prairie_View
6000493,William,Bajohr,CT_college_m_Wesleyan
6000495,Adam,Linsky,CT_college_m_Wesleyan
6000496,Kevin,McMorrow,CT_college_m_Wesleyan
6000498,Grant,Van Inwegen,CT_college_m_Wesleyan
6000585,Benjamin,Heintz,NY_college_m_NYU
6000587,Benjamin,Karam,NY_college_m_NYU
6000985,Michael,Moreno,NH_college_m_Southern_New_Hampshire
6001132,Jason,Putnam,VA_college_m_Christopher_Newport
6001281,Nathan,Mack,TN_college_m_Mid_Tenn_State
6001282,Jacob,Choge,TN_college_m_Mid_Tenn_State
6001404,Declan,McDonald,PA_college_m_Bloomsburg
6001405,Zach,Bitner,PA_college_m_Bloomsburg
6002233,Jackson,Mestler,OR_college_m_Oregon
6002235,Austin,Tamagno,OR_college_m_Oregon
6002236,Levi,Thomet,OR_college_m_Oregon
6002237,Jack,Yearian,OR_college_m_Oregon
6002363,Luca,Ostertag-Hill,ME_college_m_Bowdoin
6002377,Kelvin,Simon,NC_college_m_Johnson_C_Smith
6002484,Dario,Cirlincione,WA_college_m_Western_Washington
6002487,Eric,Hamel,WA_college_m_Western_Washington
6002488,Colton,Hoggarth,WA_college_m_Western_Washington
6002489,James,Jasperson,WA_college_m_Western_Washington
6002490,Porter,McMichael,WA_college_m_Western_Washington
6002492,Kyler,Sager,WA_college_m_Western_Washington
6002570,Nathaniel,Gabor,NY_college_m_Sarah_Lawrence
6002940,Lawson,Benfield,NC_college_m_Appalachian_State
6002943,Michael,Flanagan,NC_college_m_Appalachian_State
6002970,Nick,Childs,IN_college_m_Huntington
6003095,Sean,Sullivan,MA_college_m_Boston_College
6003227,Marc,Migliozzi,OH_college_m_Akron
6003229,Nick,Stricklen,OH_college_m_Akron
6003422,Brandon,Leclair,MA_college_m_Westfield_State
6003925,Ryan,Konotopskyj,NY_college_m_Cortland_St
6003928,Cabel,McCandless,NY_college_m_Cortland_St
6003930,Nolan,Vest,NY_college_m_Cortland_St
6003978,Jacob,Colangelo,NY_college_m_Hamilton
6003979,Conor,Courtney,NY_college_m_Hamilton
6003980,Bryce,Murdick,NY_college_m_Hamilton
6003982,Christopher,Skeldon,NY_college_m_Hamilton
6003983,Andrew,Wheeler,NY_college_m_Hamilton
6005216,Brendan,Kroeger,IL_college_m_Illinois_Springfield
6005217,Tyler,Hiserote,IL_college_m_Illinois_Springfield
6005218,Preston,Henze,IL_college_m_Illinois_Springfield
6005222,Alex,Phelps,IL_college_m_Illinois_Springfield
6005375,Sam,Henthorn,IN_college_m_Wabash
6005377,Andrew,Lukens,IN_college_m_Wabash
6005379,Steven,Reidell,IN_college_m_Wabash
6005435,Andrew,Rome,CO_college_m_Fort_Lewis
6005436,Brandon,Sheard,CO_college_m_Fort_Lewis
6005502,Evan,Ammidown,IN_college_m_Rose_Hulman
6005503,Nathan,Ciriacks,IN_college_m_Rose_Hulman
6005504,Ben,Hall,IN_college_m_Rose_Hulman
6005506,Aaron,Lannoy,IN_college_m_Rose_Hulman
6005507,Dallas,Spencer,IN_college_m_Rose_Hulman
6005508,Matthew,Stevenot,IN_college_m_Rose_Hulman
6005520,Anthony,Hawthorne,PA_college_m_La_Salle
6005640,Jacob,Lange,NY_college_m_Ithaca
6005641,Jeff,Montgomery,NY_college_m_Ithaca
6005642,Pat,Robertson,NY_college_m_Ithaca
6005643,Forest,Stewart,NY_college_m_Ithaca
6005644,Chris,Tinti,NY_college_m_Ithaca
6005721,Cormac,Seyfried,NY_college_m_Union_NY
6005850,Isaac,Bentz,IN_college_m_Indiana_State
6005964,Brendan,Jones,49661
6006187,Colin,Olson,ND_college_m_Minot_State
6006661,Marcos,Cervantes,ID_college_m_College_of_Idaho
6006662,Josh,Frey,ID_college_m_College_of_Idaho
6006663,Alex,Martin,ID_college_m_College_of_Idaho
6006664,Gavin,McCaw,ID_college_m_College_of_Idaho
6006892,Cameron,Meikle,MN_college_m_Carleton
6006895,Jacob,Bransky,MN_college_m_Carleton
6006897,Conrad,Phelan,MN_college_m_Carleton
6006900,Edward,Hershewe,MN_college_m_Carleton
6006912,Josh,Schraeder,WI_college_m_Wis_La_Crosse
6007257,Ryan,Budhu,NJ_college_m_New_Jersey_Institute_Technolog
6007259,Gerard,Gill,NJ_college_m_New_Jersey_Institute_Technolog
6007301,John,Bobo,FL_college_m_North_Florida
6007772,Sean,Garrison,CT_college_m_Hartford
6007985,Dan,Durkin III,55767
6008005,Aidan,Kelley,55767
6008290,Kyle,Hansen,CT_college_m_Coast_Guard
6008291,Thomas,Jordon,CT_college_m_Coast_Guard
6008292,Ross,Kolko,CT_college_m_Coast_Guard
6008293,Jacob,McGlumphy,CT_college_m_Coast_Guard
6008295,Caleb,Patton,CT_college_m_Coast_Guard
6008296,Jacob,Panning,CT_college_m_Coast_Guard
6008297,Andrew,Segalla,CT_college_m_Coast_Guard
6008324,Eric,Villagrana,TX_college_m_Texas_Tech
6008367,Eddie,King,CA_college_m_Chico_State
6008374,Owen,Braun,NY_college_m_Morrisville_State
6008431,Tresor,Dlan,NC_college_m_Fayetteville_St
6008547,Brett,Salvaggio,NY_college_m_Albany_College_of_Pharmacy
6008712,Kaid,Hutchinson,IN_college_m_Anderson_IN
